0.137410547629974,0.0633992899331191,-0.126204059811909,0.142242586760238,0.0278182367877152,-0.0831767004470072,0.0498154149390563,0.168570890291376,-0.00619765637967353,-0.0366881050833504,0.0664627839910638,-0.0636347555047837,0.0715598626597139,-0.0586492594998151,-0.00419028323034335,0.03318512560882,-0.0117141837223795,-0.14749816547507
0.09579332551757,0.0423295793349345,-0.0801750815072605,0.138261164041822,0.0153498240604593,-0.017532710173785,0.0301912693489298,0.142039093684031,-0.0710717097971641,-0.0261718302640517,0.121921725773471,-0.119345828315051,0.089857807441693,-0.0526015947255966,0.0470826935488869,0.0310802608166636,-0.00663395726164173,-0.163624427280416
-0.113874836085145,-0.000785543750902377,0.142026665984643,-0.135047482520714,-0.0542083075043628,0.0741145162594738,-0.0997683981652306,-0.021344692293618,-0.126938548219364,0.0800674698929235,0.0620011433587982,-0.014396480282119,-0.0798312019956819,0.0256571011403925,-0.0175005419207016,-0.00966790307138609,0.00300307296511342,0.0819266614592325
-0.0323040139537964,0.0301937534295007,0.0400255816942935,-0.111715829840531,-0.0439362636090839,0.0180340021010329,-0.0752616075614197,-0.0283276631491614,-0.0853662966573266,0.0791833723723817,-0.0254294330253065,0.0903790073279937,-0.188186725796392,-0.0388390246852666,-0.170547188001501,-0.0145021446620099,-0.00839335078551529,0.201643768055114
0.105708813631116,-0.0133661758050385,-0.0975585388489849,0.326440382928567,0.0458310784135626,-0.0954477947703128,0.140156149501239,0.109570851786107,-0.0368960182385949,-0.118545003669027,0.196295378569228,-0.264046357595174,0.47352814391421,-0.0189440293115381,0.428818395673353,-0.0169617564805467,-0.0540559999742742,-0.319686302371971
0.0882577564265083,0.00841701952996006,-0.0685468976933907,0.194222589215669,0.0292531010665668,-0.0470820143752969,0.0525141492739616,0.0942037287463794,-0.0321521584138297,-0.0475742519697957,0.149280294681627,-0.138453155743355,0.239080205901401,0.0045297720441853,0.215901175137581,-0.000992845261450026,-0.0109272259493515,-0.228445018863165
-0.0691877999195024,-0.0497567689392722,-0.0105390552259032,0.0548789969627707,0.0505058512314641,-0.029736970521432,0.0988163451149869,-0.125790711471795,0.186371177037499,-0.0880866915522232,-0.0821796270464562,0.0423223403598969,0.180294468062812,0.0554772070261345,0.178270532602519,0.0082053652943984,-0.0180923585690599,-0.00904181267349674
-0.0729677271213514,-0.0175015476514216,0.0745465676428421,-0.193918532574895,-0.00837250659639013,0.0573969798768025,-0.0575695577005371,-0.0454056406127092,-0.0434569376849635,0.0915045499437983,-0.103010655817038,0.133283308847125,-0.260172236809991,0.020009621647442,-0.165416981200783,-0.029011249850543,0.0478885207560473,0.171827473888683
-0.185795474245796,-0.0497674076841465,0.186387527216445,-0.339568362803892,-0.0323762796140764,0.12263696701051,-0.109922845984404,-0.209678367819261,0.0541956596940329,0.120321882431805,-0.280802471945777,0.28616605209009,-0.414965003960403,0.0880954067417362,-0.331755128580242,-0.024039815837405,0.0786027629031001,0.34470833076975
-0.114769832093074,-0.0858822062651269,0.094679074110626,-0.041476544867031,0.011537120877038,0.042136486835184,0.0251579685619928,-0.147453100353222,0.0938950411872534,-0.0109444690233647,-0.1015343551785,0.0410151802544517,0.00569696398287089,0.0805549277968296,0.083689194744191,-0.0239007480694557,-0.0105713272317847,0.0347020742493184
