0.299757686744091,0.0191351354003114,0.0181246560888325,-0.219283273578201,-0.0960204416941056,0.13740086426731,-0.118403422530125,-0.207051665284884,0.0805832060680963,0.225621881993762
0.0577021535770471,0.00847987240594075,-0.179320672598934,0.0583061036632882,0.134515095631382,0.0133413361045035,0.0874869260403924,0.0716642631909505,0.0895086537922081,0.0933220288132296
0.066029549300434,-0.0228638040820906,-0.051462510263437,-0.0193041669621591,0.0266438101430951,0.0440495147019123,0.0186720678621929,-0.0125653514944347,0.0233342771008176,-0.00533069064211892
-0.264652979493332,-0.022804613761034,0.16999747186703,0.118569323882975,-0.0411105843630191,-0.0642521873322609,-0.00501607409425874,0.0319011490486494,-0.103061633024806,-0.160761376204996
0.0969429224312651,-0.00438211338330272,0.0678542202973487,-0.0495108278453098,-0.0359743226195859,-0.0602204375385085,-0.0522855104254529,-0.0597775164844358,0.00121869155197421,-0.0124165331695205
-0.40669438463111,-0.0467832223576893,0.0642624979116222,0.247722631517656,0.0419740104716709,-0.16212448891217,0.18503831476049,0.163150837845197,-0.118426522330811,-0.182320658102001
-0.263191092733035,0.00305894333226342,0.0127279796809808,0.134808776205962,0.0432616913053965,0.00685545729693385,0.147265883878366,0.201018919553238,-0.0434936207274991,-0.134577970912314
-0.0467458265249199,-0.0488769909885679,0.0638619582243873,0.00279588289379269,-0.0517984212673805,-0.09072752447377,-0.0127326118448018,0.040192678090514,-0.0563884642845296,-0.0420791121908355
0.379531277636789,0.0015541308366618,-0.0670794253520391,-0.172285970055291,-0.0737893921307495,0.0557205182239467,-0.149193720516635,-0.139168463872813,0.0897389335023144,0.124580631707022
0.28143785913092,0.024058409364593,-0.0699661415839853,-0.125117954983405,-0.0292784310003579,0.0652497919441906,-0.0877505163224114,-0.0684702648744717,0.0209016646832457,0.117510801150156
